Wok 4 Hunger,Punjabi Bagh,+91 8766299673,600,"22,CSC Market, Club Road, Punjabi Bagh Extension, New Delhi",West Delhi,"Takeaway, Delivery","wok 4 hunger new delhi menu, wok 4 hunger new delhi, wok 4 hunger menu, wok 4 hunger restaurant, wok 4 hunger punjabi bagh menu",6,Claim this listing,Not Available,"Home Delivery, Seating Not Available" 
Daliyakhichadi.com,"MG Road, Gurgaon",+91 9999800073,400,-,"Saraswati Vihar, Near Krishna Market, MG Road, Gurgaon",Gurgaon (Gurugram),Delivery,"daliyakhichadi.com gurgaon menu, daliyakhichadi.com gurgaon, online khichadi or daliya resturent, daliyakhichadi.com menu, daliyakhichadi.com mg road, gurgaon menu",3,Claim this listing,Not Available,"Delivery Only, Seating Not Available"
Burfiwala,Vasant Kunj,+91 8376929565,250,-,"D-3, Tirath Complex, Main Road, Near Fortis Hospital, Vasant Kunj, New Delhi",South Delhi,Sweet Shop,"burfiwala india in delhi ncr, burfarwala, burfiwala, burfiwala in delhi vasnt kunj, burfiwala new delhi delhi",0,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Aggarwal Chhole Bhature,Rohini,+91 9210886425,150,3.1/5,"CSC 2, DDA Market, Near Mother Dairy, Sector 11, Rohini, New Delhi",North Delhi,Takeaway,"choley phots, choley.photes.com, aggarwalcholey, 1, choley",0,Claim this listing,Not Available,"Breakfast, Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Mahabelly,DLF Phase 4,011 33105114,1200,3.7/5,"Shop 3 & 6, 786 Complex, DLF Phase 4, Gurgaon",Gurgaon (Gurugram),Delivery,"mahabdlly gargorn, mahabelly gurgaon gurugram haryana, mahabali dlf phase 4, mahabelly menu, dlf phase 1 gurgaon south indian",0,Claimed listing ,"Biryani, Mango Prawn Curry, Vegetable Stew, Fish, Raita, Roast Mutton","Delivery Only, Seating Not Available, No Alcohol Available"
Khan Chacha,DLF Phase 4,0124 4033449,650,3.4/5,"90, Ground Floor, DLF Galleria, DLF Phase 4, Gurgaon",Gurgaon (Gurugram),Quick Bites,"khan chacha dlf phase 4 menu, 1, khan chacha galleria, khan chacha menu, khan chacha",0,Claim this listing,"Rolls, Phirni, Chicken Tikka Roll, Rice, Kathi Roll, Mutton Kakori, Paneer Tikka Roll","No Alcohol Available, Table booking recommended"
Vasant Dhaba,Vasant Kunj,011 26133412,550,2.2/5,"153/9, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",South Delhi,Quick Bites,"vasant dhaba vasant kunj, vasant dhaba new delhi delhi, 1, vasant dhaba menu, vasant dhaba",44,Claim this listing,"Dal Makhani, Butter Chicken","Home Delivery, No Alcohol Available"
Al Zaika,Malviya Nagar,+91 9518837792,300,-,"134-A, Shop 1, Near Begam Pur Park, Begam Pur, Malviya Nagar, New Delhi",South Delhi,Quick Bites,"al zaika restaurant, al zaika malviya nagar menu, al zaika menu, al zaika new delhi, al zaika new delhi menu",2,Claim this listing,"Hyderabadi Chicken Biryani, Mutton Korma, Chicken Korma, Muradabadi Chicken Biryani","Home Delivery, No Alcohol Available, Free Parking"
Tasty Punjabi Tadka,Pitampura,+91 9582334352,400,2.9/5,"Shop 33, AP Block Market, Pitampura, New Delhi",North Delhi,"Takeaway, Delivery","tasty punjabi tadka pitampura ap block, punjabi tadka pitampura ap block, 1, punjabi tadka pitampura, punjabi tadka pitam pura",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, Vegetarian Only, No Alcohol Available"
Pind Punjabi,Kailash Colony,011 26223359,500,3.0/5,"16&17, Mount Kailash, Kailash Colony, New Delhi",South Delhi,"Takeaway, Delivery","pind, pind punjabi menu, menu of pind punjabi sant nagar, pind punjabi, pind punjabi mount kailash",7,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
R1 Take Away,Karol Bagh,+91 9899187744,750,2.6/5,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",West Delhi,Quick Bites,"r1 take away karol bagh, r1, r1 bakes, r1 take away, 1",0,Claimed listing ,"Biryani, Chicken Tikka, Garlic Naan, Malai Kofta, Dal Makhani","Home Delivery, Seating Not Available, No Alcohol Available"
Ki Hangla,DLF Phase 4,+91 9717955956,800,3.8/5,"A-201 & B-101, Supermart 1, DLF Phase 4, Gurgaon",Gurgaon (Gurugram),Casual Dining,"ki hangla dlf phase 4 menu, ki hangla menu, hangla menu, ki hangla, 1",0,Claimed listing ,"Rolls, Luchi, Rice, Mishti Doi, Mutton Curry, Bhetki Sorshe, Kathi Roll","Home Delivery, No Alcohol Available, Table booking recommended"
Nikashee,Malviya Nagar,011 26675091,600,3.7/5,"E-1/12, Ground Floor, Main Market, Malviya Nagar, New Delhi",South Delhi,Casual Dining,"1, nikashi malviya nagar, nikashee, nikashee menu, nikashee malviya nagar",0,Claimed listing ,"Manchow Soup, Momos, Honey Chilli Potatoes, Spring Roll, Hakka Noodles, Lamb, Rolls","Home Delivery, No Alcohol Available"
A Tabahi Kadahi,Janakpuri,+91 9711144964,650,3.1/5,"Shop 8, BB Block Market, Near Meera Model School, Janakpuri, New Delhi",West Delhi,"Takeaway, Delivery","tabahi karahi janak puri, tabahi kadhai, tabahi, 1, tabahi photo",0,Claimed listing ,"Butter Chicken, Tandoori Momos","Home Delivery, Seating Not Available, No Alcohol Available"
Backstop Biryani,Gurgaon (Gurugram),+91 9873672929,300,-,In and around DLF Phase 3,Zomato Delivery,Delivery,"backstop biryani gurgaon menu, backstop biryani gurgaon, backstop biryani dlf phase 3 menu, backstop biryani menu, backstop biryani restaurant",1,Claim this listing,Not Available,"Delivery Only, Serves Non Veg"
Country Fried Chicken,Rajouri Garden,+91 9899331884,300,-,"J 99, Rajouri Garden, New Delhi",West Delhi,Takeaway,"country fried chicken menu, country fried chicken new delhi menu, country fried chicken restaurant, country fried chicken rajouri garden menu, country fried chicken new delhi",3,Claim this listing,Not Available,"Takeaway Only, Seating Not Available"
Speedy Chow,South Delhi,+91 9873736283,850,3.6/5,In and around Malviya Nagar,Zomato Delivery,Delivery,"speedy chow in malviya nagar, 1, speedy chow, speedy chow menu, speedy chow malviya nagar",0,Claimed listing ,"Brownie Chocolate, Spring Roll, Chilli Chicken, Chilli Paneer, Khau Suey, Hakka Noodles, Salad","Delivery Only, Seating Not Available, No Alcohol Available"
Amit Bakery,Janakpuri,+91 9211351089,100,2.5/5,"8/5, Chhoti Subzi Mandi, B Block, Janakpuri, New Delhi",West Delhi,Bakery,"1, amit bakery new delhi delhi, amit bakery, amit bakery janakpuri, amit bakery choti sabzi mandi",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Chai Shots,Kalkaji,+91 9711999411,300,2.9/5,"A-71, Ground Floor, Main Road, Kalkaji, New Delhi",South Delhi,Quick Bites,"chai shots, zomato chai shots, chai shots zomato, chai shots menu, chai shots kalkaji",0,Claimed listing ,"Poha, Maggi, Masala Chai, Tea, Sandwiches, Sandwich, Garlic Bread","Breakfast, Home Delivery, No Alcohol Available, Wifi"
Yeti - The Himalayan Kitchen,Greater Kailash 2 (GK2),011 41657868,1300,3.5/5,"M-20, M Block Market, Greater Kailash (GK) 2, New Delhi",South Delhi,Casual Dining,"yeti gk2, yeti delhi, yeti restaurant delhi, yeti restaurant, 1",0,Claimed listing ,"Tibetan Sausages, Spicy Potato, Honey Pork, Veg Thupka, Aloo Momos, Thukpa, Sha Datchi","Home Delivery, Full Bar Available, Smoking Area"
Say Cheese,Kalkaji,011 26216555,300,2.9/5,"B - 53, Main Road, Kalkaji, New Delhi",South Delhi,Quick Bites,"say cheese menu, say cheese kalkaji, say cheese kalkaji menu, say cheese kalkalji menu list, say cheese new delhi",0,Claimed listing ,Not Available,"Breakfast, Home Delivery, No Alcohol Available"
#nofilter,SDA,+91 9871953328,1100,3.9/5,"C-18, SDA Market, Commercial Complex, SDA, New Delhi",South Delhi,"Casual Dining, Bar","1, no filter sda, no filter delhi, no filter cafe, no filter",0,Claimed listing ,"Cocktails, Churros, Sangria, Rocket Pizza, Chips, Pasta, Calamari","Full Bar Available, Wifi, Live Music, Live Sports Screening, Table booking recommended, Serves Cocktails, Smoking Area"
ZASTY SF,"Sector 50, Gurgaon",+91 8178641038,500,3.7/5,"B Block, Baani Square, Central Lobby, Sector 50, Gurgaon",Gurgaon (Gurugram),Quick Bites,"zasty, zasty sector 5o, zasty sector 50, zasty gurgaon, zasty sf menu",146,Claimed listing ,"Brownie Shake, Shawarma, Veg Momos, Chicken Tandoori Momos, Chicken Momo, Peri Peri Chicken Panini, Afghan Chicken","Seating Not Available, No Alcohol Available, Smoking Area"
Indian Diners,"Sector 37, Noida",0120 4260202,1300,2.7/5,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida",Noida,Casual Dining,"hotel golf view noida sector 37, 1, indian diner menu, hotel golf view noida, golf view hotel noida",9,Claim this listing,Not Available,"Breakfast, Full Bar Available"
Kalra Namkeen Corner,Punjabi Bagh,+91 8860860465,100,-,"Shop 18, Paschim Puri, Punjabi Bagh, New Delhi",West Delhi,"Takeaway, Delivery","kalra namkeen corner punjabi bagh menu, kalra namkeen corner, kalra written in punjabi, kalra namkeen corner menu, kalra namkeen cornar",2,Claim this listing,"Paneer Pakora, Aloo Poori, Choley Poori, Masala Green Chilly","Home Delivery, Seating Not Available, No Alcohol Available"
Sultanate of Spice,"Sector 28, Noida",0120 4336999,500,2.8/5,"Shop 5, Alaknanda Shopping Complex, Sector 28, Noida",Noida,Delivery,"sultanate of spice, sultanate of spice sector 28, noida menu, sultanate of spice menu, spice noida, 1",54,Claimed listing ,"Mutton Biryani, Chicken Tikka Roll, Vegetable Biryani, Galauti Kebab, Chiken Roll","Delivery Only, Seating Not Available, No Alcohol Available, Self Service"
Khan Saab,"Sector 50, Gurgaon",+91 8920792191,300,-,"UG- 07, Malibu Town Shopping Arcade, Sector 50, Gurgaon",Gurgaon (Gurugram),Meat Shop,"khan saab pics, khan saab new photos, khan saab pic, khan saab, khan saab photos",0,Claim this listing,"Afghan Chicken, Chicken Salami, Chicken Minced","Takeaway Only, Seating Not Available"
Daniell's Tavern - The Imperial,Janpath,011 41116607,4000,3.7/5,"The Imperial, Janpath, New Delhi",Central Delhi,Fine Dining,"daniel tavern imperial, daniells tavern, 1, daniells tavern menu, daniels tavern",0,Claimed listing ,"Dal Makhani, Paneer Tikka, Matka Kulfi, Paratha","Wheelchair Accessible, Full Bar Available, Luxury Dining, Table booking recommended, Valet Parking Available, 4/5 Star"
The Tipsy Elephant,Connaught Place,+91 9205910424,1200,3.9/5,"C 11, First Floor, Connaught Place, New Delhi",Central Delhi,"Caf, Bar","tipsy elephant, the tipsy elephant delhi, the tipsy elephant, tipsy restaurant cp, hotel tipsy cp",0,Claimed listing ,"Tacos, Brownie, Chaat, Hot Chocolate, Cocktails, Nachos, White Sauce Pasta","Beer, Table booking recommended"
Bhukadz Cafe,"Sector 26, Noida",+91 7291969611,300,2.7/5,"Shop 122, Jaipuria Plaza, Sector 26, Noida",Noida,Quick Bites,"bhukadz cafe restaurant, bhukadz cafe sector 26, noida menu, bhukadz cafe noida, bhukadz cafe noida menu, bhukadz cafe menu",8,Claim this listing,Not Available,Outdoor Seating
Flaming Go,"Sector 50, Gurgaon",+91 7042036252,400,-,"1589, Housing Board Colony, Sector 50, Gurgaon",Gurgaon (Gurugram),Quick Bites,"flaming go gurgaon menu, flaming go gurgaon, flaming go menu, flaming go sector 50, gurgaon menu, flaming go",2,Claim this listing,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Evergreen Sweet House,Punjabi Bagh,011 49789325,450,3.3/5,"50 N.W.A, Club Road, Punjabi Bagh, New Delhi",West Delhi,"Sweet Shop, Casual Dining","sweet shopbin.p.bagh, avargreen sweet raistoraint panjavi baag dilhi photu, evergreen punjabi bagh, evrgreen sweet house fare, evergreen sweets",0,Claim this listing,"Thali, Spring Roll","Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Desserts and Bakes, All Day Breakfast"
The Mellow Yellow Co.,Panchsheel Park,+91 9811633444,600,3.4/5,"S-187, Panchsheel Park, New Delhi",South Delhi,Bakery,"mellow yellow, www.mellow.co.in, mellow yellow company, www.facebook.com/themellowyellowco, 1",0,Claimed listing ,Not Available,"Takeaway Only, Seating Not Available, No Alcohol Available, Pre-Ordering Required, Desserts and Bakes, Home Baker"
SGF - Spice Grill Flame,Netaji Subhash Place,+91 9873363951,500,3.5/5,"G-76, Ground Floor, Aggarwal Millenium, Tower 2, Netaji Subhash Place, New Delhi",North Delhi,"Takeaway, Delivery","sgf nsp, sgf, sgf netaji subhash place delhi, scf nsp, 1",0,Claimed listing ,"Malai Chaap, Soya Chaap, Momos, Chatpati Chaap, Paneer Tikka, Afghani Chaap Roll, Rolls","Home Delivery, Seating Not Available, Vegetarian Only, No Alcohol Available"
Bigbro's Cafe,Rohini,+91 8851022156,350,3.8/5,"CSC 2, Shop 13, Sector 11, Rohini, New Delhi",North Delhi,Caf,"big bros cafe new delhi delhi, hideout cafe rohini table for 2, bigbro's cafe menu, big bros cafe, bigbros cafe menu",0,Claim this listing,"Waffles, Burgers, Veg Supreme Pizza, Mix Sauce Pasta, Mojito, Masala Fries, Coffee","Home Delivery, Vegetarian Only, No Alcohol Available, Outdoor Seating"
Food Factory By Lalit,Connaught Place,+91 9910159130,500,3.2/5,"84/85 NDMC Complex, Connaught Circus, Connaught Place, New Delhi",Central Delhi,Casual Dining,"foodfactory by lalit new delhi delhi 110001, 1, food factory in connaught place, food factory by lalit, food factory",0,Claimed listing ,Dal Makhani,"Home Delivery, No Alcohol Available"
SGF - Spice Grill Flame,Janakpuri,+91 9870370863,500,3.2/5,"C4E- 367, Janak Puri, New Delhi",West Delhi,"Takeaway, Delivery","sgf chaap jail road, sgf, new delhi sgf, sgf c4e market, sgf restaurant janakpuri",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
Kiara Soul Kitchen,Greater Kailash 2 (GK2),00 08587904000,2500,4.4/5,"M 30, First Floor, M Block Market, Greater Kailash 2 (GK2), New Delhi",South Delhi,Fine Dining,"kiara gk2, kiara soul kitchen in zomato, kiara soul kitchen, kiara soul kitchen gk2, kiara g k",0,Claimed listing ,"Mocktails, Salads, Banana Delight, Sangria, Spinach Ravioli, Pumpkin Curry, Paan Kulfi","Home Delivery, Table booking recommended"
New Gopal Ji Poori Wale,Janakpuri,+91 9810370683,50,3.1/5,"Pankha Road, Vashisth Park, Janakpuri, New Delhi",West Delhi,Takeaway,"gopal ji photos, new gopal, gopal ji photo, gopal ji image, gopal ji pic",0,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Eggetarian Outlet,Netaji Subhash Place,+91 9879684448,300,3.2/5,"27/3 GF Central Market, Aggarwal Millenium Tower-1, Netaji Subhash Place, New Delhi",North Delhi,Delivery,"eggetarian outlet new delhi menu, eggetarian outlet new delhi, eggetarian outlet menu, eggetarian outlet netaji subhash place menu, eggetarian outlet",9,Claim this listing,Not Available,"Breakfast, Delivery Only, Wheelchair Accessible, Seating Not Available, No Alcohol Available"
Relax,Kailash Colony,011 29231557,700,3.5/5,"HS-22, Kailash Colony Market, Kailash Colony, New Delhi",South Delhi,Quick Bites,"relax restaurant, relax kailash colony, relax restaurant kailash colony, relax menu, 1",0,Claimed listing ,"Butter Chicken, Mutton Rara, Dal Makhani, Rolls, Chicken Burrah, Biryani, Tandoori Chicken","Home Delivery, No Alcohol Available"
Taste The Tadka,Sohna Road,0124 4809695,650,3.0/5,"Shop 7, Vipul Green Market, Sector 48, Sohna Road, Gurgaon",Gurgaon (Gurugram),"Takeaway, Delivery","taste the tadka restaurant, test the tadka sohana road ggn contact, test the tadka sohana road ggn, taste the tadka menu, taste the tadka sohna road",0,Claim this listing,Not Available,Home Delivery
Baker's Byte,Safdarjung,011 26100085,200,3.1/5,"Shop 197, Arjun Nagar, Opposite Bada Gurudwara, Safdarjung Enclave, Safdarjung, New Delhi",South Delhi,Bakery,"baker's byte new delhi menu, baker's byte restaurant, baker's byte safdarjung menu, baker's byte new delhi, baker's byte menu",7,Claim this listing,"Vanilla Cake, Chocolate Truffle, Pineapple Cake","Serves Non Veg, No Alcohol Available, Desserts and Bakes"
New Garhwal Makhan Bhog,"Sector 17, Gurgaon",0124 6521515,350,3.0/5,"384, Near MDI Insititute, Sukhrali, Sector 17, Gurgaon",Gurgaon (Gurugram),Quick Bites,"makhan bhog, makhan bhog gurgaon, makhan bhog menu, 1, makhan bhog gurgaon haryana",26,Claim this listing,Not Available,"Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Free Parking, Wifi"
Out of Station,Vasant Kunj,+91 9999388093,300,3.1/5,"Vasant Kunj, New Delhi",South Delhi,Delivery,"out of station new delhi menu, out of station menu, out of station vasant kunj menu, out of station new delhi, out of station delhi",0,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Sixth Empirica,Punjabi Bagh,011 30806627,1200,4.4/5,"Building 6, 2nd & 3rd Floor, NWA, Punjabi Bagh Club Road, Punjabi Bagh, New Delhi",West Delhi,Casual Dining,"sixth emprica, sixth empirica punjabi bagh, sixth emperica, sixth empirica, sixth empirica delhi",0,Claimed listing ,"Virgin Mojito, Mocktails, Pizza, Paneer Tikka, Cocktails, Soya Chaap, Chilli Chicken","Full Bar Available, Valet Parking Available, Live Entertainment, Live Music, Dance Floor, Serves Cocktails, Wifi, Live Sports Screening"
Asia Seven Express,Saket,011 41604747,550,3.5/5,"2nd Floor, Food Court, DLF Place Mall, Saket, New Delhi",South Delhi,"Food Court, Quick Bites","a7 express zomato, asian 7 express, asian car saket for hire, asia 7 express, a7 near saket",0,Claimed listing ,"Noodles, Veg Sizzler",No Alcohol Available
Tea Nation,"Sector 38, Noida",Not Available,250,2.8/5,"Gardens Galleria, Sector 38, Noida",Noida,"Food Court, Quick Bites","tea nation menu, tea nation noida menu, tea nation image, tea nation noida, tea nation sector 38, noida menu",4,Claim this listing,"Ginger Tea, Paneer Tikka Sandwich, Green Tea, Red Sauce Pasta","Wheelchair Accessible, No Alcohol Available, Outdoor Seating"
Welcome Chaap Point,Rohini,+91 7532071500,300,2.8/5,"B-1/17, Near Bansal Bhawan, Sector 16, Rohini, New Delhi",North Delhi,"Takeaway, Delivery","welcome chaap point, welcome chaap point menu, welcome chaap point rohini menu, welcome to delhi india get pix, welcome chaap point new delhi",7,Claimed listing ,Not Available,"Home Delivery, Seating Not Available, Vegetarian Only, No Alcohol Available"
Bhukkad Gali,Rohini,+91 9643323323,500,3.1/5,"D 15/160, Ground Floor, Ayodhya Chowk, Sector 3, Rohini, New Delhi",North Delhi,Quick Bites,"bhukkad gali delhi 110085, call gali delhi, bhukkad gali delhi, bhukkad gali, bhukkad gali rohini",0,Claim this listing,"Dal Makhani, Chaap, Roti","Vegetarian Only, No Alcohol Available"
